Flow ID,Source IP,Destination IP,Timestamp,Source Port,Destination Port,Protocol,True_Label,Predicted_Label,Response_Playbook
172.16.0.1-192.168.10.50-47339-10616-6,172.16.0.1,192.168.10.50,7/7/2017 3:23,47339.0,10616.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.15-95.163.95.109-60047-443-6,192.168.10.15,95.163.95.109,7/7/2017 4:29,60047.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-60230-17,192.168.10.3,192.168.10.1,03/07/2017 11:50:12,60230.0,53.0,17.0,BENIGN,BENIGN,
172.217.6.194-192.168.10.51-443-36385-6,172.217.6.194,192.168.10.51,03/07/2017 01:36:41,443.0,36385.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-53922-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:45,53922.0,80.0,6.0,DoS Hulk,DoS Hulk,"```
DoS Hulk Playbook:

**Identification:**
* Confirm high SYN requests from 172.16.0.1 to 192.168.10.50 (port scans common). Check logs for similar patterns.

**Containment:**
* Block 172.16.0.1 at firewall/IPS. Rate limit SYN requests to 192.168.10.50.

**Eradication:**
* Investigate source IP for compromise. Analyze traffic patterns.

**Recovery:**
* Monitor 192.168.10.50 performance. Restore rate limits after verifying attack cessation. Review logs.
```
"
192.168.10.3-192.168.10.16-53-59732-17,192.168.10.16,192.168.10.3,7/7/2017 4:16,59732.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.15-53-49550-17,192.168.10.15,192.168.10.3,4/7/2017 4:11,49550.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.12-23.111.11.111-50978-443-6,192.168.10.12,23.111.11.111,03/07/2017 10:12:38,50978.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.16-209.48.71.129-57970-80-6,209.48.71.129,192.168.10.16,6/7/2017 1:43,80.0,57970.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-37006-16001-6,172.16.0.1,192.168.10.50,7/7/2017 2:54,37006.0,16001.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.8-8.43.72.72-51584-80-6,8.43.72.72,192.168.10.8,03/07/2017 11:09:58,80.0,51584.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-60593-17,192.168.10.3,192.168.10.1,6/7/2017 10:25,60593.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-34025-1057-6,172.16.0.1,192.168.10.50,7/7/2017 2:51,34025.0,1057.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.3-192.168.10.14-53-61040-17,192.168.10.14,192.168.10.3,03/07/2017 03:12:11,61040.0,53.0,17.0,BENIGN,BENIGN,
162.208.20.184-192.168.10.8-443-1709-6,192.168.10.8,162.208.20.184,6/7/2017 4:14,1709.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-38903-80-6,192.168.10.50,172.16.0.1,7/7/2017 4:13,80.0,38903.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.15-53-59113-17,192.168.10.15,192.168.10.3,4/7/2017 4:25,59113.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-60082-17,192.168.10.3,192.168.10.1,7/7/2017 2:06,60082.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.12-54.192.37.61-36674-443-6,54.192.37.61,192.168.10.12,4/7/2017 2:03,443.0,36674.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.12-53-17584-17,192.168.10.12,192.168.10.3,03/07/2017 11:00:42,17584.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61251-17,192.168.10.3,192.168.10.1,03/07/2017 09:29:44,61251.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.12-52.2.68.86-46742-80-6,192.168.10.12,52.2.68.86,5/7/2017 10:26,46742.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.12-53-16207-17,192.168.10.12,192.168.10.3,7/7/2017 11:17,16207.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.8-192.168.10.15-40050-17-6,192.168.10.8,192.168.10.15,6/7/2017 3:38,40050.0,17.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.9-53-53679-17,192.168.10.9,192.168.10.3,4/7/2017 9:39,53679.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.5-192.168.10.8-10003-44549-6,192.168.10.8,192.168.10.5,6/7/2017 2:33,44549.0,10003.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61581-17,192.168.10.3,192.168.10.1,6/7/2017 1:58,61581.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-46154-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:46,46154.0,80.0,6.0,DoS Hulk,DoS Hulk,"```
DoS Hulk Playbook:

**Identification:**
* Confirm high SYN requests from 172.16.0.1 to 192.168.10.50 (port scans common). Check logs for similar patterns.

**Containment:**
* Block 172.16.0.1 at firewall/IPS. Rate limit SYN requests to 192.168.10.50.

**Eradication:**
* Investigate source IP for compromise. Analyze traffic patterns.

**Recovery:**
* Monitor 192.168.10.50 performance. Restore rate limits after verifying attack cessation. Review logs.
```
"
192.168.10.3-192.168.10.14-53-54752-17,192.168.10.14,192.168.10.3,03/07/2017 09:49:38,54752.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-62038-17,192.168.10.3,192.168.10.1,5/7/2017 9:40,62038.0,53.0,17.0,BENIGN,BENIGN,
151.101.208.84-192.168.10.8-443-49337-6,151.101.208.84,192.168.10.8,4/7/2017 9:17,443.0,49337.0,6.0,BENIGN,BENIGN,
192.168.10.8-54.239.17.113-2753-443-6,192.168.10.8,54.239.17.113,6/7/2017 3:41,2753.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-35022-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:11,35022.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
192.168.10.3-192.168.10.17-53-38579-17,192.168.10.17,192.168.10.3,6/7/2017 9:11,38579.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.25-216.58.219.194-60605-443-6,216.58.219.194,192.168.10.25,03/07/2017 11:31:15,443.0,60605.0,6.0,BENIGN,BENIGN,
192.168.10.25-93.184.216.180-63231-80-6,93.184.216.180,192.168.10.25,03/07/2017 04:34:21,80.0,63231.0,6.0,BENIGN,BENIGN,
192.168.10.5-78.140.166.16-57814-443-6,192.168.10.5,78.140.166.16,6/7/2017 4:21,57814.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-29533-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:07,29533.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,8.0.6.4,03/07/2017 03:45:27,0.0,0.0,0.0,BENIGN,BENIGN,
192.168.10.17-192.168.10.50-51746-22-6,192.168.10.17,192.168.10.50,4/7/2017 12:15,51746.0,22.0,6.0,BENIGN,BENIGN,
192.168.10.8-192.168.10.14-33264-1102-6,192.168.10.8,192.168.10.14,6/7/2017 3:19,33264.0,1102.0,6.0,BENIGN,BENIGN,
192.168.10.8-192.168.10.16-45748-5221-6,192.168.10.8,192.168.10.16,6/7/2017 3:10,45748.0,5221.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.8-53-58977-17,192.168.10.8,192.168.10.3,6/7/2017 4:34,58977.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.8-69.172.216.111-51770-443-6,192.168.10.8,69.172.216.111,5/7/2017 10:25,51770.0,443.0,6.0,BENIGN,BENIGN,
184.31.6.135-192.168.10.25-443-52555-6,184.31.6.135,192.168.10.25,03/07/2017 10:37:03,443.0,52555.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.50-53-28650-17,192.168.10.50,192.168.10.3,4/7/2017 1:14,28650.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.5-53-58518-17,192.168.10.5,192.168.10.3,7/7/2017 1:54,58518.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-60696-17,192.168.10.3,192.168.10.1,4/7/2017 11:32,60696.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-34110-31337-6,172.16.0.1,192.168.10.50,7/7/2017 2:52,34110.0,31337.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.1-192.168.10.3-53-62235-17,192.168.10.3,192.168.10.1,6/7/2017 4:11,62235.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.25-54.84.185.43-62896-443-6,54.84.185.43,192.168.10.25,4/7/2017 3:20,443.0,62896.0,6.0,BENIGN,BENIGN,
192.168.10.255-192.168.10.3-137-137-17,192.168.10.3,192.168.10.255,03/07/2017 03:48:51,137.0,137.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-62080-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:14,62080.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
192.168.10.1-192.168.10.3-53-61596-17,192.168.10.3,192.168.10.1,7/7/2017 2:36,61596.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.14-93.184.216.135-58179-443-6,192.168.10.14,93.184.216.135,03/07/2017 03:21:49,58179.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.16-69.147.82.60-39788-443-6,69.147.82.60,192.168.10.16,7/7/2017 2:27,443.0,39788.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.9-53-62543-17,192.168.10.9,192.168.10.3,7/7/2017 10:37,62543.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.5-54.231.120.179-52332-443-6,54.231.120.179,192.168.10.5,03/07/2017 04:11:54,443.0,52332.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-62223-1054-6,172.16.0.1,192.168.10.50,7/7/2017 2:52,62223.0,1054.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.51-91.236.51.44-45765-443-6,192.168.10.51,91.236.51.44,4/7/2017 8:59,45765.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.9-53-64100-17,192.168.10.9,192.168.10.3,4/7/2017 4:28,64100.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.12-53-56630-17,192.168.10.12,192.168.10.3,7/7/2017 4:10,56630.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-62247-17,192.168.10.3,192.168.10.1,4/7/2017 10:58,62247.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.17-74.208.174.96-123-123-17,192.168.10.17,74.208.174.96,4/7/2017 10:35,123.0,123.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.15-53-63019-17,192.168.10.15,192.168.10.3,03/07/2017 10:52:29,63019.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.8-192.168.10.51-51296-5679-6,192.168.10.8,192.168.10.51,6/7/2017 3:23,51296.0,5679.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.16-53-21308-17,192.168.10.16,192.168.10.3,7/7/2017 1:36,21308.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.8-53-54262-17,192.168.10.8,192.168.10.3,6/7/2017 3:37,54262.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.5-72.21.91.29-49305-80-6,192.168.10.5,72.21.91.29,6/7/2017 9:08,49305.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.5-62.161.94.230-54167-443-6,192.168.10.5,62.161.94.230,7/7/2017 3:00,54167.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.12-53-49338-17,192.168.10.12,192.168.10.3,03/07/2017 03:30:55,49338.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.12-50.19.127.216-34082-80-6,192.168.10.12,50.19.127.216,7/7/2017 11:11,34082.0,80.0,6.0,BENIGN,BENIGN,
172.217.10.130-192.168.10.12-443-39030-6,172.217.10.130,192.168.10.12,7/7/2017 11:37,443.0,39030.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.14-53-64932-17,192.168.10.14,192.168.10.3,4/7/2017 2:39,64932.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.12-53-12021-17,192.168.10.12,192.168.10.3,03/07/2017 12:03:25,12021.0,53.0,17.0,BENIGN,BENIGN,
178.255.83.1-192.168.10.19-80-49779-6,192.168.10.19,178.255.83.1,6/7/2017 2:31,49779.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.25-53-60909-17,192.168.10.25,192.168.10.3,4/7/2017 10:01,60909.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.16-53-46260-17,192.168.10.16,192.168.10.3,6/7/2017 11:16,46260.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.15-53-55532-17,192.168.10.15,192.168.10.3,6/7/2017 9:16,55532.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.16-53-29673-17,192.168.10.16,192.168.10.3,7/7/2017 11:36,29673.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.25-54.192.37.158-56282-443-6,54.192.37.158,192.168.10.25,4/7/2017 1:39,443.0,56282.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-21880-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:01,21880.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
192.168.10.1-192.168.10.3-53-60452-17,192.168.10.3,192.168.10.1,6/7/2017 10:45,60452.0,53.0,17.0,BENIGN,BENIGN,
151.139.240.27-192.168.10.19-443-51250-6,192.168.10.19,151.139.240.27,6/7/2017 12:17,51250.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.15-52.84.135.92-51254-80-6,192.168.10.15,52.84.135.92,4/7/2017 9:37,51254.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-60720-17,192.168.10.3,192.168.10.1,6/7/2017 3:58,60720.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.17-53-4866-17,192.168.10.17,192.168.10.3,03/07/2017 03:52:29,4866.0,53.0,17.0,BENIGN,BENIGN,
